,GHI,Tair,poa_global,solar_elevation,cell_temp,E_gen_kWh,E_hvac_kWh,E_hw_kWh,E_base_kWh,E_total_kWh,charge_kw,discharge_kw,grid_export_kw,grid_import_kw,soc_after,E_self_kWh
2020-04-10 15:00:00+09:00,295.6000,16.2000,309.9968,37.3004,25.7091,1.6594,0.0000,0.0000,0.3500,0.3500,1.3094,0.0000,0.0000,0.0000,0.6726,1.6594
2020-04-10 16:00:00+09:00,130.6000,18.3000,131.2165,25.4874,22.1571,0.7099,0.0000,0.0000,0.4000,0.4000,0.3099,0.0000,0.0000,0.0000,0.6976,0.7099
2020-04-10 17:00:00+09:00,144.6000,15.2000,127.6668,13.3528,19.1653,0.6968,0.0000,0.0000,0.9000,0.9000,0.0000,0.2032,0.0000,0.0000,0.6802,0.6968
2020-04-10 18:00:00+09:00,38.1000,13.4000,21.4099,1.2318,14.0505,0.1186,0.0000,0.0000,1.3000,1.3000,0.0000,1.1814,0.0000,0.0000,0.5787,0.1186
2020-04-10 19:00:00+09:00,0.0000,11.3000,0.0000,-10.5878,11.3000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.4756,0.0000
2020-04-10 20:00:00+09:00,0.0000,10.7000,0.0000,-21.7633,10.7000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.3897,0.0000
2020-04-10 21:00:00+09:00,0.0000,10.8000,0.0000,-31.7920,10.8000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.3123,0.0000
2020-04-10 22:00:00+09:00,0.0000,9.8000,0.0000,-39.8878,9.8000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.7000,0.0000,0.0000,0.2522,0.0000
2020-04-10 23:00:00+09:00,0.0000,11.6000,0.0000,-44.9360,11.6000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.3000,0.0000,0.0000,0.2264,0.0000
2020-04-11 00:00:00+09:00,0.0000,9.2000,0.0000,-45.8472,9.2000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.1500,0.0000,0.0000,0.2135,0.0000
2020-04-11 01:00:00+09:00,0.0000,6.4000,0.0000,-42.3786,6.4000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.4833,0.0000,0.0000,0.1720,0.0000
2020-04-11 02:00:00+09:00,0.0000,10.0000,0.0000,-35.3729,10.0000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.4833,0.0000,0.0000,0.1305,0.0000
2020-04-11 03:00:00+09:00,0.0000,11.5000,0.0000,-26.0127,11.5000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.4833,0.0000,0.0000,0.0890,0.0000
2020-04-11 04:00:00+09:00,0.0000,12.1000,0.0000,-15.2249,12.1000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.1500,0.0000,0.0000,0.0761,0.0000
2020-04-11 05:00:00+09:00,0.0000,16.2000,0.0000,-3.6118,16.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0589,0.0000
2020-04-11 06:00:00+09:00,20.6000,15.0000,14.9246,8.4339,15.4655,0.0824,0.0000,0.0000,0.9000,0.9000,0.0000,0.1037,0.0000,0.7140,0.0500,0.0824
2020-04-11 07:00:00+09:00,106.6000,15.9000,103.7827,20.6159,19.0406,0.5667,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.5333,0.0500,0.5667
2020-04-11 08:00:00+09:00,135.2000,16.6000,136.9421,32.6366,20.7595,0.7439,0.0000,0.0000,0.7000,0.7000,0.0439,0.0000,0.0000,0.0000,0.0536,0.7439
2020-04-11 09:00:00+09:00,176.1000,18.5000,181.2396,44.0703,24.1539,0.9747,0.0000,0.0000,0.4000,0.4000,0.5747,0.0000,0.0000,0.0000,0.1000,0.9747
2020-04-11 10:00:00+09:00,231.2000,18.3000,242.6959,54.1112,25.7542,1.2990,0.0000,0.0000,0.3500,0.3500,0.9490,0.0000,0.0000,0.0000,0.1767,1.2990
2020-04-11 11:00:00+09:00,234.5000,17.9000,241.8207,61.0871,25.3895,1.2957,0.0000,0.0000,0.4000,0.4000,0.8957,0.0000,0.0000,0.0000,0.2491,1.2957
2020-04-11 12:00:00+09:00,234.9000,18.5000,243.2580,62.4624,25.6779,1.3023,0.0000,0.0000,0.6000,0.6000,0.7023,0.0000,0.0000,0.0000,0.3059,1.3023
2020-04-11 13:00:00+09:00,282.0000,22.6000,295.7659,57.5065,31.8295,1.5541,0.0000,0.0000,0.3500,0.3500,1.2041,0.0000,0.0000,0.0000,0.4032,1.5541
2020-04-11 14:00:00+09:00,265.6000,19.7000,280.3517,48.4654,28.1128,1.4898,0.0000,0.0000,0.3500,0.3500,1.1398,0.0000,0.0000,0.0000,0.4953,1.4898
2020-04-11 15:00:00+09:00,261.2000,14.0000,268.5856,37.4811,22.1823,1.4530,0.0000,0.0000,0.3500,0.3500,1.1030,0.0000,0.0000,0.0000,0.5845,1.4530
2020-04-11 16:00:00+09:00,115.3000,17.2000,114.7153,25.6486,20.5764,0.6235,0.0000,0.0000,0.4000,0.4000,0.2235,0.0000,0.0000,0.0000,0.6026,0.6235
2020-04-11 17:00:00+09:00,82.8000,16.6000,72.3773,13.5088,18.8581,0.3954,0.0000,0.0000,0.9000,0.9000,0.0000,0.5046,0.0000,0.0000,0.5592,0.3954
2020-04-11 18:00:00+09:00,39.4000,13.4000,20.4943,1.3941,14.0161,0.1136,0.0000,0.0000,1.3000,1.3000,0.0000,1.1864,0.0000,0.0000,0.4573,0.1136
2020-04-11 19:00:00+09:00,0.0000,16.4000,0.0000,-10.4086,16.4000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.3542,0.0000
2020-04-11 20:00:00+09:00,0.0000,13.2000,0.0000,-21.5561,13.2000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.2683,0.0000
2020-04-11 21:00:00+09:00,0.0000,11.2000,0.0000,-31.5449,11.2000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1910,0.0000
2020-04-11 22:00:00+09:00,0.0000,10.6000,0.0000,-39.5912,10.6000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.7000,0.0000,0.0000,0.1308,0.0000
2020-04-11 23:00:00+09:00,0.0000,10.2000,0.0000,-44.5912,10.2000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.3000,0.0000,0.0000,0.1051,0.0000
2020-04-12 00:00:00+09:00,0.0000,9.9000,0.0000,-45.4764,9.9000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.1500,0.0000,0.0000,0.0922,0.0000
2020-04-12 01:00:00+09:00,0.0000,9.2000,0.0000,-42.0137,9.2000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.4833,0.0000,0.0000,0.0507,0.0000
2020-04-12 02:00:00+09:00,0.0000,9.3000,0.0000,-35.0335,9.3000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0076,0.0000,0.4758,0.0500,0.0000
2020-04-12 03:00:00+09:00,0.0000,11.9000,0.0000,-25.7017,11.9000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-04-12 04:00:00+09:00,0.0000,12.1000,0.0000,-14.9373,12.1000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-04-12 05:00:00+09:00,0.0000,15.6000,0.0000,-3.3404,15.6000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-04-12 06:00:00+09:00,58.2000,13.9000,43.3800,8.6969,15.2108,0.2395,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.6605,0.0500,0.2395
2020-04-12 07:00:00+09:00,104.7000,17.1000,101.3891,20.8788,20.2256,0.5517,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.5483,0.0500,0.5517
2020-04-12 08:00:00+09:00,163.3000,17.0000,164.8458,32.9092,21.8757,0.8926,0.0000,0.0000,0.7000,0.7000,0.1926,0.0000,0.0000,0.0000,0.0656,0.8926
2020-04-12 09:00:00+09:00,246.7000,15.1000,257.9966,44.3651,22.2012,1.3956,0.0000,0.0000,0.4000,0.4000,0.9956,0.0000,0.0000,0.0000,0.1460,1.3956
2020-04-12 10:00:00+09:00,260.9000,19.3000,277.1088,54.4423,27.4558,1.4755,0.0000,0.0000,0.3500,0.3500,1.1255,0.0000,0.0000,0.0000,0.2370,1.4755
2020-04-12 11:00:00+09:00,287.0000,17.7000,302.4581,61.4545,26.3181,1.6161,0.0000,0.0000,0.4000,0.4000,1.2161,0.0000,0.0000,0.0000,0.3353,1.6161
2020-04-12 12:00:00+09:00,295.6000,18.2000,317.8095,62.8154,27.8143,1.6904,0.0000,0.0000,0.6000,0.6000,1.0904,0.0000,0.0000,0.0000,0.4235,1.6904
2020-04-12 13:00:00+09:00,304.5000,18.0000,318.8017,57.7890,26.6930,1.7015,0.0000,0.0000,0.3500,0.3500,1.3515,0.0000,0.0000,0.0000,0.5327,1.7015
2020-04-12 14:00:00+09:00,296.4000,17.9000,308.6360,48.6833,27.4892,1.6433,0.0000,0.0000,0.3500,0.3500,1.2933,0.0000,0.0000,0.0000,0.6372,1.6433
2020-04-12 15:00:00+09:00,199.4000,13.7000,201.2677,37.6600,19.6299,1.0971,0.0000,0.0000,0.3500,0.3500,0.7471,0.0000,0.0000,0.0000,0.6976,1.0971
2020-04-12 16:00:00+09:00,97.6000,16.5000,97.3876,25.8086,19.5396,0.5310,0.0000,0.0000,0.4000,0.4000,0.1310,0.0000,0.0000,0.0000,0.7082,0.5310
2020-04-12 17:00:00+09:00,82.5000,15.6000,72.7035,13.6641,17.8246,0.3984,0.0000,0.0000,0.9000,0.9000,0.0000,0.5016,0.0000,0.0000,0.6651,0.3984
2020-04-12 18:00:00+09:00,0.0000,14.5000,0.0000,1.5562,14.5000,0.0000,0.0000,0.0000,1.3000,1.3000,0.0000,1.3000,0.0000,0.0000,0.5534,0.0000
2020-04-12 19:00:00+09:00,0.0000,13.7000,0.0000,-10.2295,13.7000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.4504,0.0000
2020-04-12 20:00:00+09:00,0.0000,12.6000,0.0000,-21.3488,12.6000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.3644,0.0000
2020-04-12 21:00:00+09:00,0.0000,15.5000,0.0000,-31.2980,15.5000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.2871,0.0000
2020-04-12 22:00:00+09:00,0.0000,8.2000,0.0000,-39.2953,8.2000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.7000,0.0000,0.0000,0.2270,0.0000
2020-04-12 23:00:00+09:00,0.0000,10.6000,0.0000,-44.2482,10.6000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.3000,0.0000,0.0000,0.2012,0.0000
2020-04-13 00:00:00+09:00,0.0000,11.0000,0.0000,-45.1081,11.0000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.1500,0.0000,0.0000,0.1883,0.0000
2020-04-13 01:00:00+09:00,0.0000,10.0000,0.0000,-41.6516,10.0000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.4833,0.0000,0.0000,0.1468,0.0000
2020-04-13 02:00:00+09:00,0.0000,12.9000,0.0000,-34.6965,12.9000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.4833,0.0000,0.0000,0.1053,0.0000
2020-04-13 03:00:00+09:00,0.0000,13.4000,0.0000,-25.3930,13.4000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.4833,0.0000,0.0000,0.0638,0.0000
2020-04-13 04:00:00+09:00,0.0000,12.9000,0.0000,-14.6521,12.9000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.1500,0.0000,0.0000,0.0509,0.0000
2020-04-13 05:00:00+09:00,0.0000,13.6000,0.0000,-3.0715,13.6000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0101,0.0000,0.1899,0.0500,0.0000
2020-04-13 06:00:00+09:00,43.4000,14.9000,32.5041,8.9571,15.8861,0.1791,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.7209,0.0500,0.1791
2020-04-13 07:00:00+09:00,103.4000,17.2000,99.3978,21.1386,19.9553,0.5413,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.5587,0.0500,0.5413
2020-04-13 08:00:00+09:00,119.1000,14.4000,119.8676,33.1784,18.0228,0.6565,0.0000,0.0000,0.7000,0.7000,0.0000,0.0000,0.0000,0.0435,0.0500,0.6565
2020-04-13 09:00:00+09:00,250.8000,18.6000,262.4935,44.6563,26.5358,1.4016,0.0000,0.0000,0.4000,0.4000,1.0016,0.0000,0.0000,0.0000,0.1310,1.4016
2020-04-13 10:00:00+09:00,194.0000,17.6000,205.3710,54.7700,23.2670,1.1074,0.0000,0.0000,0.3500,0.3500,0.7574,0.0000,0.0000,0.0000,0.1922,1.1074
2020-04-13 11:00:00+09:00,277.8000,17.4000,294.2830,61.8191,26.4667,1.5717,0.0000,0.0000,0.4000,0.4000,1.1717,0.0000,0.0000,0.0000,0.2869,1.5717
2020-04-13 12:00:00+09:00,252.5000,23.3000,265.1639,63.1657,30.7601,1.3978,0.0000,0.0000,0.6000,0.6000,0.7978,0.0000,0.0000,0.0000,0.3514,1.3978
2020-04-13 13:00:00+09:00,273.0000,20.7000,289.0280,58.0686,27.9257,1.5368,0.0000,0.0000,0.3500,0.3500,1.1868,0.0000,0.0000,0.0000,0.4473,1.5368
2020-04-13 14:00:00+09:00,246.4000,20.1000,261.5219,48.8988,26.8261,1.3952,0.0000,0.0000,0.3500,0.3500,1.0452,0.0000,0.0000,0.0000,0.5318,1.3952
2020-04-13 15:00:00+09:00,128.7000,18.1000,132.7021,37.8371,21.8011,0.7187,0.0000,0.0000,0.3500,0.3500,0.3687,0.0000,0.0000,0.0000,0.5616,0.7187
2020-04-13 16:00:00+09:00,28.6000,18.0000,28.0570,25.9674,18.8632,0.1533,0.0000,0.0000,0.4000,0.4000,0.0000,0.2467,0.0000,0.0000,0.5404,0.1533
2020-04-13 17:00:00+09:00,64.0000,14.8000,55.4356,13.8188,16.1859,0.3052,0.0000,0.0000,0.9000,0.9000,0.0000,0.5948,0.0000,0.0000,0.4893,0.3052
2020-04-13 18:00:00+09:00,0.0000,15.0000,0.0000,1.7179,15.0000,0.0000,0.0000,0.0000,1.3000,1.3000,0.0000,1.3000,0.0000,0.0000,0.3776,0.0000
2020-04-13 19:00:00+09:00,0.0000,13.4000,0.0000,-10.0504,13.4000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.2745,0.0000
2020-04-13 20:00:00+09:00,0.0000,14.8000,0.0000,-21.1416,14.8000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.1886,0.0000
2020-04-13 21:00:00+09:00,0.0000,10.9000,0.0000,-31.0512,10.9000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1113,0.0000
2020-04-13 22:00:00+09:00,0.0000,12.0000,0.0000,-39.0003,12.0000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.7000,0.0000,0.0000,0.0512,0.0000
2020-04-13 23:00:00+09:00,0.0000,11.2000,0.0000,-43.9069,11.2000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0137,0.0000,0.2863,0.0500,0.0000
2020-04-14 00:00:00+09:00,0.0000,8.7000,0.0000,-44.7423,8.7000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-04-14 01:00:00+09:00,0.0000,9.2000,0.0000,-41.2921,9.2000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-04-14 02:00:00+09:00,0.0000,11.6000,0.0000,-34.3622,11.6000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-04-14 03:00:00+09:00,0.0000,15.1000,0.0000,-25.0869,15.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-04-14 04:00:00+09:00,0.0000,13.9000,0.0000,-14.3694,13.9000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-04-14 05:00:00+09:00,0.0000,11.4000,0.0000,-2.8052,11.4000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-04-14 06:00:00+09:00,0.0000,14.9000,0.0000,9.2145,14.9000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.9000,0.0500,0.0000
2020-04-14 07:00:00+09:00,157.8000,16.6000,150.7264,21.3953,20.8492,0.8186,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.2814,0.0500,0.8186
2020-04-14 08:00:00+09:00,203.3000,16.4000,208.6445,33.4442,22.3202,1.1282,0.0000,0.0000,0.7000,0.7000,0.4282,0.0000,0.0000,0.0000,0.0846,1.1282
2020-04-14 09:00:00+09:00,218.2000,17.8000,224.0216,44.9439,24.5855,1.2032,0.0000,0.0000,0.4000,0.4000,0.8032,0.0000,0.0000,0.0000,0.1495,1.2032
2020-04-14 10:00:00+09:00,291.1000,16.5000,303.3138,55.0940,25.7793,1.6233,0.0000,0.0000,0.3500,0.3500,1.2733,0.0000,0.0000,0.0000,0.2525,1.6233
2020-04-14 11:00:00+09:00,351.0000,18.0000,374.7818,62.1808,28.9513,1.9866,0.0000,0.0000,0.4000,0.4000,1.5866,0.0000,0.0000,0.0000,0.3807,1.9866
2020-04-14 12:00:00+09:00,272.6000,18.4000,289.3029,63.5133,25.7135,1.5486,0.0000,0.0000,0.6000,0.6000,0.9486,0.0000,0.0000,0.0000,0.4574,1.5486
2020-04-14 13:00:00+09:00,261.1000,19.1000,275.9635,58.3452,26.9702,1.4716,0.0000,0.0000,0.3500,0.3500,1.1216,0.0000,0.0000,0.0000,0.5481,1.4716
2020-04-14 14:00:00+09:00,138.2000,18.2000,144.8401,49.1117,22.6391,0.7825,0.0000,0.0000,0.3500,0.3500,0.4325,0.0000,0.0000,0.0000,0.5830,0.7825
2020-04-14 15:00:00+09:00,212.6000,17.1000,220.2887,38.0125,23.7863,1.1860,0.0000,0.0000,0.3500,0.3500,0.8360,0.0000,0.0000,0.0000,0.6506,1.1860
2020-04-14 16:00:00+09:00,108.5000,16.1000,107.3979,26.1251,19.3371,0.5859,0.0000,0.0000,0.4000,0.4000,0.1859,0.0000,0.0000,0.0000,0.6656,0.5859
2020-04-14 17:00:00+09:00,104.6000,15.4000,89.8435,13.9729,18.1154,0.4919,0.0000,0.0000,0.9000,0.9000,0.0000,0.4081,0.0000,0.0000,0.6306,0.4919
2020-04-14 18:00:00+09:00,0.3000,12.2000,0.0973,1.8794,12.2030,0.0005,0.0000,0.0000,1.3000,1.3000,0.0000,1.2995,0.0000,0.0000,0.5189,0.0005
2020-04-14 19:00:00+09:00,0.0000,12.0000,0.0000,-9.8713,12.0000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.4158,0.0000
2020-04-14 20:00:00+09:00,0.0000,10.1000,0.0000,-20.9344,10.1000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.3299,0.0000
2020-04-14 21:00:00+09:00,0.0000,10.5000,0.0000,-30.8048,10.5000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.2526,0.0000
2020-04-14 22:00:00+09:00,0.0000,10.3000,0.0000,-38.7061,10.3000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.7000,0.0000,0.0000,0.1925,0.0000
2020-04-14 23:00:00+09:00,0.0000,8.7000,0.0000,-43.5675,8.7000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.3000,0.0000,0.0000,0.1667,0.0000
2020-04-15 00:00:00+09:00,0.0000,9.9000,0.0000,-44.3792,9.9000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.1500,0.0000,0.0000,0.1538,0.0000
2020-04-15 01:00:00+09:00,0.0000,8.1000,0.0000,-40.9356,8.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.4833,0.0000,0.0000,0.1123,0.0000
2020-04-15 02:00:00+09:00,0.0000,10.0000,0.0000,-34.0306,10.0000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.4833,0.0000,0.0000,0.0708,0.0000
2020-04-15 03:00:00+09:00,0.0000,14.0000,0.0000,-24.7833,14.0000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.2416,0.0000,0.2418,0.0500,0.0000
2020-04-15 04:00:00+09:00,0.0000,13.6000,0.0000,-14.0893,13.6000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-04-15 05:00:00+09:00,0.0000,14.2000,0.0000,-2.5417,14.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-04-15 06:00:00+09:00,10.5000,13.3000,8.1542,9.4690,13.5320,0.0452,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.8548,0.0500,0.0452
2020-04-15 07:00:00+09:00,111.7000,17.4000,106.1782,21.6488,20.4765,0.5773,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.5227,0.0500,0.5773
2020-04-15 08:00:00+09:00,195.9000,17.0000,198.3723,33.7065,22.4469,1.0723,0.0000,0.0000,0.7000,0.7000,0.3723,0.0000,0.0000,0.0000,0.0801,1.0723
2020-04-15 09:00:00+09:00,205.4000,20.9000,210.5619,45.2276,27.3493,1.1216,0.0000,0.0000,0.4000,0.4000,0.7216,0.0000,0.0000,0.0000,0.1384,1.1216
2020-04-15 10:00:00+09:00,182.7000,20.3000,189.7935,55.4143,25.9053,1.0153,0.0000,0.0000,0.3500,0.3500,0.6653,0.0000,0.0000,0.0000,0.1922,1.0153
2020-04-15 11:00:00+09:00,214.2000,18.1000,228.1868,62.5394,24.5525,1.2257,0.0000,0.0000,0.4000,0.4000,0.8257,0.0000,0.0000,0.0000,0.2589,1.2257
2020-04-15 12:00:00+09:00,267.1000,19.9000,277.0559,63.8582,28.5316,1.4705,0.0000,0.0000,0.6000,0.6000,0.8705,0.0000,0.0000,0.0000,0.3293,1.4705
2020-04-15 13:00:00+09:00,289.2000,17.6000,300.6655,58.6188,26.8461,1.6039,0.0000,0.0000,0.3500,0.3500,1.2539,0.0000,0.0000,0.0000,0.4307,1.6039
2020-04-15 14:00:00+09:00,236.7000,18.0000,242.4115,49.3222,24.9608,1.3005,0.0000,0.0000,0.3500,0.3500,0.9505,0.0000,0.0000,0.0000,0.5075,1.3005
2020-04-15 15:00:00+09:00,276.2000,16.0000,277.4449,38.1861,24.4041,1.4910,0.0000,0.0000,0.3500,0.3500,1.1410,0.0000,0.0000,0.0000,0.5997,1.4910
2020-04-15 16:00:00+09:00,143.4000,15.2000,139.8217,26.2817,19.2048,0.7631,0.0000,0.0000,0.4000,0.4000,0.3631,0.0000,0.0000,0.0000,0.6291,0.7631
2020-04-15 17:00:00+09:00,33.4000,17.4000,29.3673,14.1264,18.2432,0.1607,0.0000,0.0000,0.9000,0.9000,0.0000,0.7393,0.0000,0.0000,0.5656,0.1607
2020-04-15 18:00:00+09:00,34.1000,13.4000,13.7056,2.0405,13.8125,0.0760,0.0000,0.0000,1.3000,1.3000,0.0000,1.2240,0.0000,0.0000,0.4604,0.0760
2020-04-15 19:00:00+09:00,0.0000,13.2000,0.0000,-9.6924,13.2000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.3573,0.0000
2020-04-15 20:00:00+09:00,0.0000,13.4000,0.0000,-20.7272,13.4000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.2714,0.0000
2020-04-15 21:00:00+09:00,0.0000,11.2000,0.0000,-30.5587,11.2000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1941,0.0000
2020-04-15 22:00:00+09:00,0.0000,11.1000,0.0000,-38.4129,11.1000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.7000,0.0000,0.0000,0.1340,0.0000
2020-04-15 23:00:00+09:00,0.0000,11.8000,0.0000,-43.2301,11.8000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.3000,0.0000,0.0000,0.1082,0.0000
2020-04-16 00:00:00+09:00,0.0000,10.5000,0.0000,-44.0188,10.5000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.1500,0.0000,0.0000,0.0953,0.0000
2020-04-16 01:00:00+09:00,0.0000,11.5000,0.0000,-40.5820,11.5000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.4833,0.0000,0.0000,0.0538,0.0000
2020-04-16 02:00:00+09:00,0.0000,13.9000,0.0000,-33.7019,13.9000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0439,0.0000,0.4395,0.0500,0.0000
2020-04-16 03:00:00+09:00,0.0000,11.9000,0.0000,-24.4825,11.9000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-04-16 04:00:00+09:00,0.0000,14.8000,0.0000,-13.8120,14.8000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-04-16 05:00:00+09:00,0.0000,14.8000,0.0000,-2.2810,14.8000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-04-16 06:00:00+09:00,0.0000,13.7000,0.0000,9.7203,13.7000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.9000,0.0500,0.0000
2020-04-16 07:00:00+09:00,80.5000,17.0000,76.2252,21.8989,19.3604,0.4158,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.6842,0.0500,0.4158
2020-04-16 08:00:00+09:00,222.0000,16.3000,223.1706,33.9651,23.1864,1.2037,0.0000,0.0000,0.7000,0.7000,0.5037,0.0000,0.0000,0.0000,0.0907,1.2037
2020-04-16 09:00:00+09:00,136.1000,17.9000,141.9984,45.5074,22.2335,0.7680,0.0000,0.0000,0.4000,0.4000,0.3680,0.0000,0.0000,0.0000,0.1205,0.7680
2020-04-16 10:00:00+09:00,261.4000,20.3000,274.1369,55.7307,28.2876,1.4561,0.0000,0.0000,0.3500,0.3500,1.1061,0.0000,0.0000,0.0000,0.2099,1.4561
2020-04-16 11:00:00+09:00,305.1000,18.1000,321.8148,62.8948,27.4196,1.7138,0.0000,0.0000,0.4000,0.4000,1.3138,0.0000,0.0000,0.0000,0.3161,1.7138
2020-04-16 12:00:00+09:00,273.1000,19.8000,291.3080,64.2002,28.4179,1.5466,0.0000,0.0000,0.6000,0.6000,0.9466,0.0000,0.0000,0.0000,0.3926,1.5466
